UserId,ItemId,itemage,rating,predOP
473,1711,0,3.5,0.23924764
473,1720,0,3.0,0.08099980000000001
473,232,4,4.5,0.27872348
473,4,4,4.5,0.27368057
473,147,1,4.0,0.14281732
473,8144,0,3.0,0.027214092999999998
473,1035,1,4.0,0.06687532
473,136,0,2.5,0.19588113
473,68,4,5.0,0.22405283
473,173,1,3.5,0.13124831
473,8236,0,3.0,0.043056107999999996
473,3242,0,3.5,0.20249581
473,2650,0,2.0,0.036067873
473,2605,1,3.0,0.10774341
473,3641,4,3.5,0.047081477999999996
473,4480,0,3.5,0.07261651
473,757,0,3.5,0.37928623
473,1482,5,2.5,0.012889635
473,599,6,2.5,0.07036527
473,1101,6,4.0,0.1779986
473,331,6,3.5,0.056754399999999997
473,763,0,4.5,0.3038068
473,74,6,4.0,0.14288883
473,4967,0,3.5,0.1734506
473,98,5,3.5,0.13379596
473,1841,0,3.0,0.4259077
473,1849,0,3.0,0.11388792
473,766,0,4.0,0.37941715
473,5173,0,3.0,0.12752421
473,2236,0,3.0,0.2687865
473,2907,1,3.5,0.026646258
473,85,7,4.0,0.21194467
473,471,7,3.5,0.15198323
473,67,7,4.0,0.14320754
473,8274,0,3.5,0.015754875
473,234,0,3.5,0.30984285
473,3272,0,3.5,0.04792739
473,69,7,4.0,0.18010278
473,1198,2,3.5,0.17557661
473,5229,0,3.0,0.03378093
473,756,2,4.0,0.28798762
473,2106,0,3.5,0.18721026
473,882,0,3.5,0.14908129
473,3194,0,4.0,0.19070789
473,3501,5,3.0,0.01962395
473,8470,0,3.0,0.014743692
473,3569,0,3.5,0.023039201000000002
473,794,0,4.0,0.3848124
473,796,0,3.0,0.24075706
473,1128,0,4.0,0.13022088
473,779,0,3.5,0.27975005
473,1189,4,3.5,0.03087871
473,2253,0,3.0,0.049879915999999996
474,15,19,4.5,0.40179929999999997
474,68,19,4.5,0.28072533
474,1091,0,4.5,0.23162836
474,228,16,4.5,0.11245713
474,794,12,4.5,0.17521199999999998
474,926,7,5.0,0.24596852
474,1254,10,4.5,0.09670153
474,1816,15,3.5,0.045772627
475,322,0,3.5,0.63107574
475,460,0,4.0,0.37497765
475,471,0,3.5,0.54207814
475,26,0,4.0,0.6768684
475,35,0,3.5,0.15596549
475,476,0,3.5,0.10976861
475,621,0,3.5,0.6179744
476,762,5,4.5,0.13793601
476,16,11,4.5,0.26369196
476,34,11,4.5,0.24572779
476,37,11,3.0,0.15670927
476,166,8,4.0,0.3227962
476,101,10,4.0,0.17948157
476,827,11,3.0,0.106636435
476,726,10,3.0,0.11032247
476,757,5,3.5,0.123011544
476,2395,10,4.0,0.042813834
476,45,11,3.0,0.05698191
476,1167,10,3.5,0.08109780400000001
476,771,4,3.0,0.11542461
476,597,11,2.0,0.069014855
476,1593,8,3.5,0.055506315
476,761,5,3.5,0.08398403
477,228,4,3.5,0.18367255
478,15,6,5.0,0.30305263
478,1717,2,3.5,0.13437797
478,494,6,3.0,0.02078518
478,398,3,4.0,0.12363275
479,2325,0,4.0,0.25409266
479,1125,4,4.0,0.22775128
479,237,0,4.0,0.37646565
479,444,5,4.5,0.26348633
479,899,0,3.5,0.37258977
479,1201,4,4.0,0.08103404
479,743,6,3.0,0.045417297999999995
479,105,9,3.0,0.10261465
479,763,4,3.5,0.15379158
479,234,3,3.5,0.20884743
479,1047,3,3.5,0.17572929999999998
479,1248,0,3.5,0.18713127
479,2217,5,3.5,0.017884031
479,752,5,3.5,0.17544238
479,887,2,3.5,0.046248447000000005
479,3072,2,3.0,0.039275356000000004
479,808,1,2.0,0.15851612
479,1040,6,4.0,0.08098812
479,3188,4,4.0,0.079022065
479,2515,3,3.5,0.04523988
479,781,2,3.0,0.085520804
479,1015,6,3.0,0.070713885
479,2716,5,3.5,0.064405136
479,811,1,3.0,0.13085714
479,4492,6,3.0,0.028143855
479,16,11,4.5,0.26369196
479,17,11,3.5,0.08204131
479,187,7,3.0,0.076405734
479,321,10,3.0,0.08175506
480,726,0,2.5,0.45413965
480,103,0,4.0,0.45206112
481,1156,8,3.5,0.07782482
481,1796,4,4.0,0.1511388
481,774,1,4.0,0.3091434
481,772,1,3.0,0.16056721
482,184,7,4.5,0.25119713
482,753,5,4.5,0.24254356
482,26,10,3.5,0.22976895
482,480,10,3.5,0.12661175
482,730,8,3.0,0.16066189
482,835,8,4.0,0.12438456
482,108,8,4.5,0.15338339999999998
482,200,7,4.0,0.10025404
482,42,10,4.0,0.22996323
482,725,10,4.5,0.09173787
482,764,4,4.5,0.31565294
482,1155,11,4.0,0.043252114
482,2978,0,3.5,0.31313133
482,2054,0,4.0,0.25691214
482,1269,0,4.0,0.400493
482,2807,0,4.0,0.09257412
482,1055,0,5.0,0.32416585
482,926,0,4.0,0.36006886
482,927,0,4.0,0.24987069
482,1059,0,4.0,0.21222036
482,1317,0,4.5,0.2794926
482,5274,0,4.0,0.03805076
482,1342,0,4.0,0.26167804
483,192,12,4.0,0.3029094
483,277,11,4.0,0.11608684
483,865,15,4.0,0.08418476
483,42,16,4.0,0.16131036
483,0,16,4.5,0.15698579
483,827,16,3.5,0.09151145
483,1473,15,3.5,0.06880668599999999
484,472,0,3.5,0.68294334
484,19,0,3.5,0.5749571
484,13,0,2.5,0.4863429
484,599,0,3.5,0.50210804
484,587,0,3.5,0.5260391
484,465,0,3.5,0.5308689999999999
484,539,0,3.0,0.545385
485,472,0,4.0,0.68294334
485,42,0,4.5,0.5371615
485,25,0,4.0,0.6505291
485,13,0,4.0,0.4863429
485,34,0,4.0,0.5512412
485,587,0,4.0,0.5260391
485,633,0,3.5,0.56262535
485,530,0,4.0,0.5415131999999999
485,599,0,4.0,0.50210804
485,41,0,4.0,0.49129018
486,1047,10,3.0,0.16717568
486,1055,6,3.5,0.18747081
487,875,1,4.5,0.24324933
487,770,1,4.5,0.38562122
487,1125,2,4.5,0.21423662
487,1440,7,3.5,0.030284952
487,2106,1,3.5,0.06389986
488,250,0,3.5,0.20583765
488,764,9,3.0,0.2605601
488,192,12,4.5,0.3029094
488,166,12,3.0,0.31818008
488,431,11,3.5,0.108877316
488,1030,14,3.0,0.10718631
488,915,2,4.5,0.19320673
488,1932,1,2.5,0.12541741
488,1250,6,3.5,0.13463093
488,421,12,3.5,0.07219228
488,2325,4,4.5,0.10146016
488,731,12,2.5,0.045965414
488,1285,3,4.5,0.08927083
488,2054,5,4.5,0.07880697
488,1226,7,3.0,0.084008224
488,85,15,3.5,0.19574417
488,89,15,2.5,0.13604596
488,481,15,3.0,0.081447415
488,725,15,3.0,0.082705125
488,1419,15,3.0,0.076982535
488,8568,0,4.0,0.023704187999999998
489,5276,0,3.5,0.0504847
489,764,9,3.0,0.2605601
489,753,10,3.5,0.25158495
490,956,3,5.0,0.044055227
491,0,1,4.5,0.3267589
491,1,0,4.0,0.29908818
491,484,0,3.5,0.33036146
491,73,0,4.5,0.4649356
491,692,0,3.5,0.16458532
491,1027,0,3.5,0.39749536
491,2419,0,4.0,0.36793488
491,1467,0,4.0,0.25366652
492,68,4,4.5,0.22405283
492,7,5,4.0,0.2239504
492,121,3,4.0,0.27697584
492,1875,0,4.0,0.27333309999999994
492,2,5,4.5,0.07713192
493,121,3,4.5,0.27697584
493,6004,0,3.5,0.09105369999999999
494,28,19,4.0,0.30333576
494,238,7,4.5,0.39743972
494,1084,0,4.5,0.40110242
494,1081,0,4.5,0.40730762
494,1080,0,4.0,0.35580325
494,2013,0,3.5,0.10464013
494,257,0,4.0,0.34442478
494,401,16,3.5,0.17734298
494,753,14,4.0,0.2879397
494,764,13,4.0,0.30379948
494,2319,9,4.0,0.068275586
494,250,4,4.5,0.08942004
494,1060,6,5.0,0.12353046
494,267,19,4.0,0.059309095
494,958,1,3.5,0.09190525
494,109,17,3.5,0.038451895
494,2527,3,3.0,0.110992156
494,1225,11,3.0,0.076982655
494,1897,9,3.5,0.030948992999999998
495,946,1,3.5,0.07888403
495,1027,17,3.5,0.18366888
496,253,0,4.0,0.5729365
496,1125,12,3.5,0.15383674
497,464,0,3.5,0.5915855
497,33,0,4.0,0.7701307
497,16,0,4.5,0.70356697
497,13,0,4.0,0.4863429
497,530,0,4.0,0.5415131999999999
497,486,0,4.0,0.50774586
497,20,0,4.5,0.6868519000000001
497,469,0,3.5,0.45536570000000004
499,184,2,4.0,0.30100697
499,1626,2,4.0,0.07425973599999999
499,1514,3,4.5,0.101193875
500,292,0,4.0,0.49296359999999995
500,291,0,3.0,0.36829337
500,524,0,3.0,0.4281696
500,491,0,3.0,0.26479400000000003
500,42,0,3.0,0.5371615
500,504,0,3.5,0.39117396
500,1,0,3.5,0.29908818
500,2443,0,3.0,0.22392923
500,689,0,2.5,0.31611344
501,105,7,3.5,0.120060116
501,341,8,4.5,0.021343937
501,75,8,4.0,0.16383806
502,1101,15,3.5,0.1618175
502,351,15,4.0,0.06184946400000001
502,444,10,3.5,0.237067
502,453,10,3.0,0.04298497
502,16,16,4.0,0.25234926
502,1124,10,3.0,0.13459429
502,2046,8,3.5,0.08224605
502,1134,15,3.5,0.16905034
503,1033,3,3.0,0.06731966
503,2513,0,3.5,0.25488794
503,766,0,4.0,0.37941715
505,253,0,4.0,0.5729365
505,1077,0,3.5,0.35221088
506,323,0,3.5,0.46396229999999994
506,26,0,3.5,0.6768684
506,638,0,3.0,0.59464973
506,3,0,3.5,0.4699325
508,0,19,3.5,0.23447347
508,1893,9,3.5,0.12374856
508,778,10,4.0,0.09651511
508,899,8,3.5,0.11196039
508,479,19,3.5,0.055067137
508,1324,3,3.5,0.08988803
508,5646,0,3.5,0.07153992
508,768,12,2.0,0.11178549
508,2250,11,4.0,0.024248422999999998
508,1243,9,3.0,0.05264882
508,1226,10,3.0,0.07833901
508,769,11,2.5,0.029910551
508,1312,5,3.5,0.1335846
508,253,0,4.0,0.5729365
508,1072,1,3.5,0.16882513
508,916,5,3.5,0.020120193999999997
508,3100,2,3.5,0.057750265999999995
508,2012,0,4.0,0.08867935
508,1365,0,4.0,0.1282343
508,1066,3,4.0,0.23516992
508,471,19,3.5,0.17798284
509,597,9,1.5,0.07526145
509,484,9,1.5,0.029329425
509,428,5,3.5,0.08010815
509,194,6,3.5,0.10503685
509,218,5,3.0,0.079492055
510,244,5,4.0,0.5018727
510,1084,0,4.0,0.40110242
510,1125,13,3.5,0.14947072
510,2520,8,4.0,0.022447247000000004
511,32,0,3.5,0.65760076
511,463,0,4.0,0.7098399999999999
511,322,0,3.5,0.63107574
511,17,0,3.5,0.55616945
511,478,0,3.5,0.584196
511,469,0,3.0,0.45536570000000004
511,471,0,3.5,0.54207814
511,621,0,3.5,0.6179744
511,670,0,3.5,0.41644922
511,827,0,3.0,0.30523032
511,462,0,3.5,0.37395257
512,722,9,3.5,0.11973416
512,141,6,3.5,0.10347939999999999
512,774,2,4.0,0.31332806
512,34,10,3.5,0.22917089
512,463,10,3.5,0.16748361
512,744,5,4.0,0.23780489999999999
513,774,14,3.5,0.2634
513,244,8,4.0,0.39665166
513,70,19,3.5,0.30702987
513,15,19,4.0,0.40179929999999997
513,69,19,4.5,0.14725393
513,0,19,3.5,0.23447347
513,121,19,4.0,0.19431306
513,3130,0,3.0,0.26681742
513,1369,1,3.5,0.15634622
513,1101,19,4.0,0.2035583
513,166,19,3.5,0.36405970000000004
513,754,16,4.0,0.13756654
513,26,19,3.5,0.18525642
513,779,14,3.5,0.12739441
513,36,19,3.5,0.20099121
513,1608,19,3.0,0.06307975
513,726,19,3.5,0.06951826
513,8628,0,3.0,0.050903495
514,20,19,4.0,0.46324718
514,237,11,4.5,0.12699644
514,1051,11,4.5,0.15539679999999997
515,115,1,4.0,0.15982223
516,232,19,3.0,0.4682557
516,203,17,2.0,0.114941664
516,2394,19,1.5,0.053285904
516,755,14,2.0,0.094264075
516,915,7,3.5,0.25798577
516,446,15,2.5,0.06543653
516,1326,5,3.0,0.05677224
516,39,19,2.0,0.049502175
519,1030,14,4.5,0.10718631
519,486,15,3.5,0.0642905
519,431,11,4.5,0.108877316
519,87,15,4.5,0.05981491
519,1776,13,4.0,0.050377465999999996
519,1831,9,4.0,0.07210978
519,1515,12,3.5,0.03864973
520,42,0,4.0,0.5371615
520,41,0,3.5,0.49129018
520,292,0,4.0,0.49296359999999995
520,515,0,3.5,0.4521713
520,495,0,3.5,0.34033406
520,37,0,3.5,0.47871837
520,520,0,3.5,0.19903852
520,325,0,4.0,0.20220429
520,295,0,3.5,0.10810792
520,523,0,3.5,0.0990928
521,2389,0,1.0,0.07510293
521,1094,12,3.5,0.10918119
521,504,13,3.0,0.02516115
521,77,12,3.5,0.07350011
521,241,0,3.5,0.19695137
521,162,11,3.5,0.084082246
521,1209,10,4.0,0.062105414000000005
522,753,15,5.0,0.26688984
522,233,19,5.0,0.20702878
522,597,19,4.0,0.05985389
523,0,0,3.5,0.43540746
523,42,0,3.5,0.5371615
523,463,0,4.0,0.7098399999999999
523,486,0,3.5,0.50774586
523,22,0,3.5,0.48234951
523,478,0,3.5,0.584196
523,31,0,3.5,0.29613987
523,65,0,3.5,0.29970625
523,642,0,2.5,0.16406113
523,1404,0,3.0,0.21114954
523,599,0,3.5,0.50210804
523,492,0,3.0,0.2418741
523,73,0,4.0,0.4649356
523,17,0,3.5,0.55616945
523,1138,0,3.5,0.23736358
523,2396,0,3.5,0.19600663
523,269,0,3.0,0.1568021
523,1101,0,3.5,0.22865741
523,77,0,3.5,0.22087707
524,68,19,3.5,0.28072533
524,808,11,2.0,0.09712769
524,219,16,3.5,0.17847678
524,915,7,4.5,0.25798577
524,67,19,5.0,0.15174384
524,192,16,4.0,0.34494963
524,1084,0,4.0,0.40110242
524,952,3,3.5,0.11458919
524,1055,8,4.0,0.21851990000000002
524,823,9,4.0,0.14441992
524,3353,11,3.5,0.013002071
524,98,19,4.0,0.10206144
524,433,15,3.5,0.04005629
524,22,19,4.0,0.13687897
524,1252,9,4.0,0.038248226
524,2285,11,3.5,0.04177415
524,895,10,3.0,0.03307107
525,232,19,4.5,0.4682557
525,121,19,3.5,0.19431306
525,950,4,3.5,0.19622187
526,68,5,4.5,0.26930472
526,381,2,4.5,0.1963932
526,55,6,4.0,0.025009714
527,478,17,3.0,0.15373303
528,41,0,3.5,0.49129018
528,515,0,3.0,0.4521713
528,60,0,3.5,0.55491316
529,599,0,4.0,0.50210804
529,34,0,4.0,0.5512412
529,26,0,3.5,0.6768684
529,27,0,3.5,0.48742378
529,670,0,4.0,0.41644922
530,15,6,4.0,0.30305263
531,25,6,4.0,0.12975729
531,81,5,4.0,0.23056932
532,192,15,4.5,0.3643409
532,915,5,4.5,0.21410018
532,2265,10,4.0,0.10371140400000001
533,1081,0,4.5,0.40730762
533,779,11,4.5,0.1504499
533,1990,0,4.0,0.17743506
533,240,6,4.5,0.2667122
533,774,12,4.5,0.29072988
533,4193,6,3.5,0.007279246999999999
533,1056,6,4.0,0.039259147
533,4325,0,3.5,0.08338915599999999
533,180,16,4.0,0.0916997
533,184,16,4.0,0.17951344
533,2011,0,3.5,0.05672701
533,758,13,4.0,0.11913568
533,3937,0,3.5,0.051813292999999996
533,401,16,4.0,0.17734298
533,771,12,4.0,0.07962158
533,794,11,4.0,0.17211081
533,1915,7,4.5,0.13523316
533,1997,1,4.5,0.20034972
533,1055,7,4.5,0.21891561
534,398,0,3.0,0.3202639
535,32,0,3.5,0.65760076
535,599,0,3.5,0.50210804
535,7,0,4.0,0.64350414
536,238,6,4.0,0.3026998
536,166,15,4.0,0.332924
536,147,15,3.0,0.1704795
539,1254,0,4.0,0.26592073
539,192,7,4.5,0.28518899999999997
540,531,0,3.5,0.58057034
540,232,0,4.0,0.6068924
540,530,0,3.5,0.5415131999999999
540,465,0,3.5,0.5308689999999999
540,34,0,3.5,0.5512412
540,0,0,3.5,0.43540746
540,4,0,3.5,0.40763322
540,638,0,3.5,0.59464973
540,621,0,3.5,0.6179744
541,737,6,2.5,0.10808224
541,1593,7,3.5,0.06464667
541,35,10,4.5,0.05913247
541,166,7,4.0,0.34183162
541,197,7,4.0,0.120681785
541,65,9,4.0,0.12831196
541,2265,1,4.0,0.16231525
541,1894,0,4.0,0.25490665
542,1913,0,1.0,0.070289455
543,42,0,4.5,0.5371615
543,504,0,5.0,0.39117396
543,41,0,4.5,0.49129018
545,36,4,2.5,0.30304268
545,3137,2,5.0,0.045415964
545,2917,0,2.5,0.18760616
545,1702,0,5.0,0.08526328
545,2153,0,1.5,0.14483944
545,1167,3,3.5,0.19595910000000002
545,5111,0,3.0,0.10081201
546,184,0,4.5,0.5195154000000001
546,383,0,3.5,0.19877551
546,3059,0,4.0,0.21069223
547,15,19,4.0,0.40179929999999997
547,20,19,3.5,0.46324718
548,232,19,3.5,0.4682557
549,238,8,4.0,0.27569455
549,1330,5,3.5,0.10448160000000001
550,20,19,4.0,0.46324718
550,444,16,3.5,0.20281702
550,34,19,4.5,0.35489836
550,875,14,4.0,0.17770748
550,1066,5,4.0,0.15666099
550,6481,0,3.5,0.06429121
550,927,7,4.0,0.16375296
551,1158,8,2.5,0.06730332
551,774,1,4.0,0.3091434
551,399,5,4.0,0.15871546
551,103,7,3.5,0.10441359
551,355,8,4.0,0.08144931
551,1812,3,3.0,0.07711011
551,457,3,3.5,0.14359158
552,3805,0,4.0,0.13155167
552,192,8,4.5,0.28539872
552,1129,4,4.5,0.2605475
552,1271,0,4.0,0.20256647
552,902,1,4.0,0.17071842
552,783,4,4.5,0.13072191
553,166,0,5.0,0.48643395
553,127,0,4.5,0.20564187
553,177,0,3.5,0.29264835
553,1652,0,4.5,0.25296834
553,3542,2,4.5,0.048587147000000004
553,1580,0,3.5,0.24148951
553,1110,2,4.5,0.12785573
554,68,4,4.0,0.22405283
554,404,1,4.0,0.19781807
554,18,4,4.5,0.0697212
554,1120,0,4.0,0.23265602
554,415,1,3.5,0.19799523
554,670,4,4.0,0.19547063
554,480,4,4.0,0.18300708
554,2508,4,4.5,0.032807983
554,229,0,3.5,0.21326564
554,1142,0,3.5,0.22534625
554,1000,1,3.5,0.08411394
554,524,4,4.0,0.10656283
554,2500,4,2.5,0.038089737
554,642,4,3.0,0.075796165
554,34,4,4.5,0.3789687
554,983,3,3.5,0.11182441
554,1748,0,3.0,0.14518908
554,147,1,4.5,0.14281732
554,1751,0,2.5,0.098102495
554,729,2,4.5,0.18384044
554,525,4,3.5,0.08267687
554,1647,1,4.0,0.06384
554,1601,1,2.5,0.081847034
554,2489,1,3.0,0.030587351000000002
554,74,3,4.0,0.21764898
554,166,1,4.5,0.40289440000000004
554,203,0,5.0,0.19049738
555,457,16,4.5,0.13877594
555,912,9,2.5,0.033338177999999996
556,15,19,3.0,0.40179929999999997
556,68,19,3.0,0.28072533
556,70,19,3.0,0.30702987
556,121,17,3.5,0.19358362
557,987,4,4.0,0.20616676
557,34,6,4.5,0.27448340000000004
557,4107,0,4.0,0.112651534
557,2698,0,3.5,0.17444228
557,6214,0,3.5,0.051776536
557,2123,0,4.5,0.14255874
557,4171,0,4.5,0.10729078
557,22,6,3.5,0.12857439999999998
558,470,0,3.5,0.57003015
558,464,0,3.0,0.5915855
558,599,0,4.0,0.50210804
558,486,0,4.0,0.50774586
558,530,0,3.5,0.5415131999999999
558,465,0,4.0,0.5308689999999999
558,471,0,4.0,0.54207814
558,621,0,4.0,0.6179744
558,27,0,3.5,0.48742378
558,313,0,3.0,0.36319175
558,597,0,3.5,0.35588253
558,41,0,3.5,0.49129018
558,612,0,2.5,0.18358095
558,659,0,4.0,0.21253158
558,2547,0,3.5,0.09520692
559,238,8,4.0,0.27569455
559,244,5,4.0,0.5018727
559,444,15,3.5,0.20772824
559,764,13,4.0,0.30379948
559,1055,8,4.0,0.21851990000000002
559,754,14,3.5,0.13114412
559,1938,5,4.0,0.12675698
559,1202,13,3.5,0.03254841
559,1194,14,3.5,0.04973082
559,36,19,3.5,0.20099121
559,240,6,4.0,0.2667122
559,1306,3,4.0,0.018782971000000002
560,774,13,4.0,0.2923426
560,89,19,4.0,0.16625047
560,69,19,4.0,0.14725393
560,1980,2,3.5,0.13021752
560,85,19,4.0,0.2196328
560,34,19,4.0,0.35489836
560,1151,7,4.0,0.13265362
560,144,17,3.0,0.035889614
560,823,10,3.5,0.15628932
560,249,4,4.5,0.17540109
560,1066,4,3.5,0.23094688
560,1346,3,3.5,0.06325922
560,192,17,4.0,0.33053267
560,875,13,4.0,0.16708775
560,1084,1,4.0,0.20605771
560,1152,6,4.0,0.12886465
560,1124,15,4.0,0.15202743
560,2337,9,3.0,0.025514439
560,2132,2,3.5,0.07266
560,1056,7,3.5,0.04173786
560,968,1,3.0,0.090047695
560,28,19,4.0,0.30333576
560,588,19,3.5,0.18959753
560,45,19,3.0,0.05648444
561,192,13,5.0,0.33179075
561,244,2,4.5,0.40414190000000005
561,83,16,4.0,0.12416036400000001
561,1043,11,3.0,0.06569375
561,2056,5,3.5,0.029585987
561,20,17,3.5,0.2657874
561,1184,11,4.0,0.045185834
561,890,8,4.5,0.0655779
561,875,9,4.5,0.18916208
561,1147,9,4.5,0.066185735
561,478,17,4.5,0.15373303
561,1535,13,4.0,0.03885358
561,1915,4,5.0,0.13184543
562,1085,0,4.0,0.27565727
562,446,14,3.0,0.057914495
564,322,0,4.0,0.63107574
564,531,0,4.0,0.58057034
564,470,0,3.5,0.57003015
564,291,0,3.5,0.36829337
564,492,0,3.0,0.2418741
565,16,0,3.5,0.70356697
565,472,0,3.5,0.68294334
565,531,0,3.5,0.58057034
565,599,0,3.5,0.50210804
565,465,0,3.5,0.5308689999999999
565,27,0,3.5,0.48742378
565,28,0,4.0,0.40945333
565,321,0,3.5,0.43824300000000005
565,1156,0,3.5,0.26327023
565,319,0,3.0,0.21949169999999998
565,41,0,3.5,0.49129018
565,603,0,3.5,0.23641555
565,524,0,3.5,0.4281696
565,14,0,3.0,0.22077933
565,314,0,3.5,0.21977644
565,495,0,3.0,0.34033406
566,5472,0,3.0,0.04161814
566,794,13,3.0,0.17561166
566,1367,0,3.5,0.39038724
566,254,3,3.5,0.18068373
566,1051,11,3.0,0.15539679999999997
566,764,15,3.0,0.25944573
566,1356,3,2.5,0.10007904
566,1366,2,3.0,0.089008726
566,244,7,3.0,0.3762402
566,20,19,3.5,0.46324718
566,1958,4,3.0,0.036135625
566,761,15,2.5,0.06488291
566,8855,0,1.5,0.04414787
566,6100,4,2.0,0.03183678
566,5680,0,1.5,0.053756014000000005
568,472,0,3.5,0.68294334
568,13,0,3.5,0.4863429
568,17,0,3.5,0.55616945
568,26,0,4.0,0.6768684
569,0,11,3.5,0.16514410000000002
569,36,11,3.0,0.17571191
569,184,7,4.0,0.25119713
569,401,7,4.0,0.21213983
569,197,7,3.5,0.120681785
569,228,6,3.5,0.157031
569,1430,10,3.0,0.07785248
569,361,10,2.5,0.08951906
570,91,0,3.0,0.05232751
570,1038,0,4.5,0.22110619
570,2758,0,2.5,0.025066157999999998
570,8880,0,2.0,0.01612271
570,106,0,3.0,0.12316045
571,181,0,4.0,0.14050618
571,1608,0,3.0,0.39668834
571,32,3,4.0,0.21399716
571,68,3,4.0,0.37940547
571,1027,2,4.5,0.33415952
571,1101,2,4.5,0.22248651
571,1582,0,3.5,0.19387257
571,1138,2,3.5,0.16637386
571,342,3,4.0,0.22528513
571,2899,2,5.0,0.06404731
572,1266,0,2.5,0.11398494
572,794,2,4.0,0.21424936
572,73,10,4.0,0.19913013
572,1124,5,4.0,0.17517093
572,733,7,1.5,0.05635977
572,2671,7,4.5,0.019724436
572,1254,1,4.0,0.14984278
572,755,4,4.0,0.14062701
572,2265,2,5.0,0.1686301
572,81,10,4.0,0.15082136
572,1296,0,4.5,0.33865982
572,75,12,4.5,0.14233935
572,778,5,4.0,0.11117918
572,1179,9,4.5,0.11805876
572,401,9,4.0,0.19290607
572,34,13,4.5,0.2513537
573,33,0,3.5,0.7701307
573,463,0,4.0,0.7098399999999999
573,472,0,3.5,0.68294334
573,16,0,4.0,0.70356697
573,599,0,4.0,0.50210804
573,232,0,4.5,0.6068924
573,13,0,3.5,0.4863429
573,530,0,3.5,0.5415131999999999
573,539,0,3.5,0.545385
574,166,0,4.0,0.48643395
574,1623,0,3.5,0.22240025
576,335,3,4.0,0.17408136
576,68,3,4.0,0.37940547
576,333,2,4.0,0.14208944
576,353,2,4.0,0.1061655
576,44,2,3.5,0.21179259
576,75,3,3.5,0.30545443
578,3291,0,3.0,0.17761886
578,121,1,4.0,0.44129106
578,735,0,4.0,0.22070279999999998
578,471,4,4.0,0.16804346
578,401,0,4.0,0.41208562
578,26,4,3.5,0.3189593
578,1113,0,4.5,0.16334744
579,1134,10,3.0,0.15528294
579,460,10,3.5,0.106036216
579,773,3,4.0,0.1537956
579,1839,4,3.0,0.06532402
579,166,7,4.5,0.34183162
579,237,0,4.5,0.37646565
579,2046,3,4.5,0.1856004
579,2315,0,2.5,0.28791487
579,277,6,4.0,0.13671868
579,1159,10,3.5,0.13017212
579,439,5,3.5,0.069139965
579,101,9,3.5,0.19677697
579,486,10,3.5,0.1053767
579,750,4,3.5,0.05759695
579,761,4,2.5,0.11844842
579,811,1,4.0,0.13085714
579,85,10,4.0,0.19007947
579,2234,3,3.5,0.11222424
579,1165,10,3.5,0.06523807
580,28,19,4.0,0.30333576
580,166,16,4.0,0.35983628
580,764,12,4.0,0.30009790000000003
580,744,14,4.0,0.19975536
581,249,3,4.0,0.30151153
581,251,2,4.0,0.27341509999999997
581,931,3,4.0,0.14058936
581,950,2,4.0,0.16118914
581,1068,3,3.5,0.10256368
581,1051,9,4.0,0.1515894
581,762,13,3.5,0.13984463
582,1296,7,3.5,0.1623446
582,16,19,4.0,0.40446776
582,1178,17,3.5,0.08584057
582,34,19,3.0,0.35489836
583,322,0,4.5,0.63107574
583,464,0,4.0,0.5915855
583,470,0,3.5,0.57003015
583,13,0,3.5,0.4863429
583,587,0,4.0,0.5260391
583,34,0,4.0,0.5512412
583,465,0,4.0,0.5308689999999999
583,26,0,4.5,0.6768684
583,546,0,4.0,0.16456424
584,490,15,4.0,0.06119588
585,2134,0,4.0,0.3696448
585,4624,1,4.5,0.06297178
585,1082,1,3.5,0.12956566
585,1084,2,4.0,0.16119018
585,1958,4,4.5,0.036135625
585,240,8,4.5,0.19697306
585,1356,3,4.0,0.10007904
585,931,6,5.0,0.09848657
585,3130,0,4.0,0.26681742
585,1386,1,3.0,0.046092622
585,950,5,5.0,0.13627823
585,735,18,4.5,0.08490663
585,242,8,5.0,0.15554447
585,926,8,4.5,0.22214384
585,101,19,4.5,0.1786128
585,835,19,5.0,0.10293057
585,3103,3,4.0,0.07454969
586,215,0,3.0,0.22751981
586,14,3,4.0,0.1239139
586,101,2,4.0,0.36611614
586,1563,0,3.5,0.21555755
586,1705,0,4.0,0.24166495
586,271,0,3.5,0.3086235
586,415,0,4.0,0.3711713
586,1864,0,4.0,0.23776253
587,486,0,3.5,0.50774586
587,471,0,3.5,0.54207814
587,291,0,3.0,0.36829337
587,40,0,3.5,0.32956940000000007
587,495,0,3.5,0.34033406
588,656,0,4.0,0.27271825
588,469,0,3.0,0.45536570000000004
588,638,0,3.5,0.59464973
588,65,0,3.5,0.29970625
588,608,0,3.0,0.33230966
589,399,10,3.5,0.09178115
589,84,13,3.5,0.11338233
589,867,8,3.0,0.06809686
589,1034,10,3.5,0.080598086
589,8385,5,3.0,0.004030854
589,3138,9,3.5,0.007265576
589,2621,8,1.5,0.009838149000000001
589,7,13,3.5,0.18065411
589,401,10,3.5,0.18557838
589,81,12,4.0,0.13120973
589,71,12,4.5,0.1497391
589,767,6,4.0,0.089375265
589,532,13,2.5,0.029360691
589,1894,3,3.5,0.07562557
589,1055,1,4.0,0.2098036
589,817,3,3.0,0.05399294
589,1236,4,3.0,0.10034087
589,1231,0,3.5,0.1172653
589,783,5,4.0,0.09242537
